id,tagged_sentence
7361,"[('In', 'IN'), (""Rourke's"", 'NP'), ('car', 'NN'), (',', ','), ('Shayne', 'NP'), ('drove', 'VB'), ('east', 'NR'), ('to', 'IN'), ('Biscayne', 'NP'), ('Boulevard', 'NN'), ('and', 'CC'), ('north', 'NN'), ('toward', 'IN'), ('Felice', 'NP'), (""Perrin's"", 'NP'), ('address', 'NN'), ('which', 'WD'), ('had', 'HV'), ('been', 'BE'), ('given', 'VB'), ('to', 'IN'), ('him', 'PP'), ('by', 'IN'), ('the', 'AT'), ('Peralta', 'NP'), ('governess', 'NN'), ('.', '.')]"
7364,"[('Prickly', 'NN'), ('twinges', 'NN'), ('of', 'IN'), ('annoyance', 'NN'), ('ran', 'VB'), ('through', 'IN'), ('him', 'PP'), ('.', '.')]"
7366,"[('This', 'DT'), ('Partisan', 'NN'), ('above', 'IN'), ('all', 'AB'), ('did', 'DO'), (';', '.'), (';', '.')]"
7368,"[('Annapolis', 'NP'), (',', ','), ('Jan.', 'NP'), ('7', 'CD')]"
7369,"[('There', 'EX'), ('was', 'BE'), ('someone', 'PN'), ('in', 'IN'), ('front', 'NN'), ('with', 'IN'), ('the', 'AT'), ('sheriff', 'NN'), ('.', '.')]"
7370,"[('The', 'AT'), ('phrase', 'NN'), (',', ','), ('``', '``'), ('emotional', 'JJ'), ('death', 'NN'), (""''"", ""''""), (',', ','), ('interesting', 'JJ'), ('and', 'CC'), (',', ','), ('to', 'IN'), ('a', 'AT'), ('non-scientific', 'JJ'), ('mind', 'NN'), (',', ','), ('rather', 'RB'), ('touching', 'VB'), (',', ','), ('suggests', 'VB'), ('that', 'CS'), ('this', 'DT'), ('woman', 'NN'), ('may', 'MD'), ('have', 'HV'), ('some', 'DT'), ('flair', 'NN'), ('for', 'IN'), ('words', 'NN'), (',', ','), ('perhaps', 'RB'), ('even', 'RB'), ('something', 'PN'), ('of', 'IN'), ('the', 'AT'), ('temperament', 'NN'), ('regrettably', 'QL'), ('called', 'VB'), ('``', '``'), ('creative', 'JJ'), (""''"", ""''""), ('.', '.')]"
7372,"[('Rumor', 'NN'), ('had', 'HV'), ('it', 'PP'), ('that', 'CS'), ('his', 'PP'), ('children', 'NN'), ('numbered', 'VB'), ('in', 'IN'), ('the', 'AT'), ('hundreds', 'NN'), ('.', '.')]"
7373,"[('the', 'AT'), ('blockading', 'VB'), ('force', 'NN'), ('must', 'MD'), ('be', 'BE'), ('powerful', 'JJ'), ('enough', 'QL'), ('to', 'TO'), ('enforce', 'VB'), ('it', 'PP'), (';', '.'), (';', '.')]"
7376,"[('The', 'AT'), ('unofficial', 'JJ'), ('Conference', 'NN'), ('of', 'IN'), ('Parliamentarians', 'PP'), ('is', 'BE'), ('available', 'JJ'), ('as', 'CS'), ('a', 'AT'), ('potential', 'JJ'), ('legislative', 'JJ'), ('authority', 'NN'), ('.', '.')]"
7378,"[('SBA', 'NP'), ('makes', 'VB'), ('loans', 'NN'), ('to', 'IN'), ('individual', 'JJ'), ('small', 'JJ'), ('business', 'NN'), ('firms', 'NN'), (',', ','), ('providing', 'VB'), ('them', 'PP'), ('with', 'IN'), ('financing', 'NN'), ('when', 'WR'), ('it', 'PP'), ('is', 'BE'), ('not', '*'), ('otherwise', 'RB'), ('available', 'JJ'), ('through', 'IN'), ('private', 'JJ'), ('lending', 'NN'), ('sources', 'NN'), ('on', 'IN'), ('reasonable', 'JJ'), ('terms', 'NN'), ('.', '.')]"
7380,"[('I', 'PP'), ('was', 'BE'), ('also', 'RB'), ('publicly', 'RB'), ('reprimanded', 'VB'), (',', ','), ('dragged', 'VB'), ('through', 'IN'), ('the', 'AT'), ('mud', 'NN'), ('by', 'IN'), ('the', 'AT'), ('radical', 'JJ'), ('press', 'NN'), ('and', 'CC'), ('made', 'VB'), ('a', 'AT'), ('figure', 'NN'), ('of', 'IN'), ('fun', 'NN'), ('by', 'IN'), ('such', 'JJ'), ('leftist', 'NN'), ('publications', 'NN'), ('as', 'CS'), ('The', 'AT'), ('New', 'JJ'), ('Republic', 'NN'), (',', ','), ('The', 'AT'), ('New', 'JJ'), ('Yorker', 'NP'), (',', ','), ('Time', 'NN'), ('and', 'CC'), ('The', 'AT'), ('Christian', 'JJ'), ('Science', 'NN'), ('Monitor', 'NN'), ('.', '.')]"
7381,"[('So', 'QL'), ('instead', 'RB'), ('I', 'PP'), ('come', 'VB'), ('up', 'RP'), (""''"", ""''""), ('.', '.')]"
7383,"[('I', 'PP'), (""don't"", 'DO'), ('remember', 'VB'), ('ever', 'RB'), ('seeing', 'VB'), ('teeth', 'NN'), ('that', 'WP'), ('were', 'BE'), ('quite', 'QL'), ('so', 'QL'), ('white', 'JJ'), ('and', 'CC'), ('at', 'IN'), ('the', 'AT'), ('same', 'AP'), ('time', 'NN'), ('quite', 'QL'), ('so', 'QL'), ('emphatically', 'RB'), ('not', '*'), ('dentures', 'VB'), ('.', '.')]"
7391,"[('Ardent', 'NP'), (',', ','), ('opinionated', 'JJ'), (',', ','), ('even', 'RB'), ('obstinate', 'VB'), (',', ','), ('they', 'PP'), ('were', 'BE'), ('amazingly', 'RB'), ('articulate', 'VB'), (',', ','), ('wrote', 'VB'), ('their', 'PP'), ('own', 'JJ'), ('copy', 'NN'), (',', ','), ('and', 'CC'), ('were', 'BE'), ('masters', 'NN'), ('of', 'IN'), ('phrasemaking', 'NN'), ('.', '.')]"
7392,"[('The', 'AT'), ('professed', 'VB'), ('mission', 'NN'), ('of', 'IN'), ('this', 'DT'), ('disaffiliated', 'JJ'), ('generation', 'NN'), ('is', 'BE'), ('to', 'TO'), ('find', 'VB'), ('a', 'AT'), ('new', 'JJ'), ('way', 'NN'), ('of', 'IN'), ('life', 'NN'), ('which', 'WD'), ('they', 'PP'), ('can', 'MD'), ('express', 'VB'), ('in', 'IN'), ('poetry', 'NN'), ('and', 'CC'), ('fiction', 'NN'), (',', ','), ('but', 'CC'), ('what', 'WD'), ('they', 'PP'), ('produce', 'NN'), ('is', 'BE'), ('unfortunately', 'RB'), ('disordered', 'VB'), (',', ','), ('nourished', 'VB'), ('solely', 'RB'), ('on', 'IN'), ('the', 'AT'), ('hysteria', 'NN'), ('of', 'IN'), ('negation', 'NN'), ('.', '.')]"
7393,"[('He', 'PP'), ('said', 'VB'), ('Morse', 'NP'), ('and', 'CC'), ('Borden', 'NP'), ('had', 'HV'), ('quarreled', 'VB'), ('violently', 'RB'), ('in', 'IN'), ('the', 'AT'), ('house', 'NN'), ('that', 'CS'), ('day', 'NN'), (',', ','), ('information', 'NN'), ('which', 'WD'), ('must', 'MD'), ('have', 'HV'), ('come', 'VB'), ('from', 'IN'), ('Lizzie', 'NP'), ('.', '.')]"
7399,"[('--', '--'), ('Run', 'VB'), ('the', 'AT'), ('machine', 'NN'), ('continuously', 'RB'), ('until', 'IN'), ('completion', 'NN'), ('of', 'IN'), ('the', 'AT'), ('test', 'NN'), ('.', '.')]"
7406,"[('He', 'PP'), ('pushed', 'VB'), ('his', 'PP'), ('way', 'NN'), ('inside', 'NN'), ('.', '.')]"
7407,"[('As', 'CS'), ('the', 'AT'), ('Juniors', 'NN'), ('entered', 'VB'), ('the', 'AT'), ('ring', 'NN'), (',', ','), ('Mr.', 'NP'), ('Spring', 'NN'), (',', ','), ('the', 'AT'), ('announcer', 'NN'), (',', ','), ('stated', 'VB'), ('over', 'IN'), ('the', 'AT'), ('public-address', 'JJ'), ('system', 'NN'), ('that', 'CS'), ('this', 'DT'), ('was', 'BE'), ('the', 'AT'), ('28th', 'OD'), ('year', 'NN'), ('that', 'CS'), ('Westminster', 'NP'), ('has', 'HV'), ('held', 'VB'), ('the', 'AT'), ('Finals', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Junior', 'JJ'), ('Competition', 'NN'), ('.', '.')]"
7410,"[('The', 'AT'), ('Ramirez', 'NP'), ('brothers', 'NN'), ('were', 'BE'), ('also', 'RB'), ('along', 'RB'), ('.', '.')]"
7414,"[('Practically', 'RB'), ('all', 'AB'), ('the', 'AT'), ('people', 'NN'), ('of', 'IN'), ('Laos', 'NP'), (',', ','), ('he', 'PP'), ('explained', 'VB'), ('--', '--'), ('about', 'IN'), ('two', 'CD'), ('million', 'CD'), ('of', 'IN'), ('them', 'PP'), ('--', '--'), ('are', 'BE'), ('rice', 'NN'), ('farmers', 'NN'), (',', ','), ('and', 'CC'), ('the', 'AT'), ('means', 'NN'), ('and', 'CC'), ('motives', 'NN'), ('of', 'IN'), ('modern', 'JJ'), ('war', 'NN'), ('are', 'BE'), ('as', 'QL'), ('strange', 'JJ'), ('to', 'IN'), ('them', 'PP'), ('as', 'CS'), ('clocks', 'NN'), ('and', 'CC'), ('steel', 'NN'), ('plows', 'NN'), ('.', '.')]"
7420,"[('the', 'AT'), ('top', 'NN'), ('non-supervisory', 'JJ'), ('level', 'NN'), (',', ','), ('senior', 'JJ'), ('staff', 'NN'), ('engineer', 'NN'), (',', ','), ('enjoys', 'VB'), ('status', 'NN'), ('and', 'CC'), ('pay', 'NN'), ('ranging', 'VB'), ('up', 'RP'), ('to', 'IN'), ('that', 'DT'), ('for', 'IN'), ('the', 'AT'), ('second', 'OD'), ('level', 'NN'), ('of', 'IN'), ('engineering', 'NN'), ('supervision', 'NN'), ('.', '.')]"
7422,"[('Inventories', 'NN'), ('increased', 'VB'), ('$625,561', 'NN'), ('to', 'IN'), ('$8,313,514', 'NN'), ('during', 'IN'), ('the', 'AT'), ('year', 'NN'), ('and', 'CC'), ('should', 'MD'), ('decline', 'VB'), ('in', 'IN'), ('coming', 'VB'), ('months', 'NN'), ('.', '.')]"
7423,"[('(', '('), ('A', 'NP'), (')', ')')]"
7426,"[('The', 'AT'), ('meeting', 'NN'), ('will', 'NN'), (',', ','), ('however', 'RB'), (',', ','), ('afford', 'VB'), ('a', 'AT'), ('timely', 'JJ'), ('and', 'CC'), ('convenient', 'JJ'), ('opportunity', 'NN'), ('for', 'IN'), ('the', 'AT'), ('first', 'OD'), ('personal', 'JJ'), ('contact', 'NN'), ('between', 'IN'), ('them', 'PP'), ('and', 'CC'), ('a', 'AT'), ('general', 'JJ'), ('exchange', 'NN'), ('of', 'IN'), ('views', 'NN'), ('on', 'IN'), ('the', 'AT'), ('major', 'JJ'), ('issues', 'NN'), ('which', 'WD'), ('affect', 'VB'), ('the', 'AT'), ('relationships', 'NN'), ('between', 'IN'), ('the', 'AT'), ('two', 'CD'), ('countries', 'NN'), (""''"", ""''""), ('.', '.')]"
7427,"[('Those', 'DT'), ('who', 'WP'), ('are', 'BE'), ('sexual', 'JJ'), ('deviants', 'NN'), ('are', 'BE'), ('naturally', 'RB'), ('drawn', 'VB'), ('to', 'TO'), ('join', 'VB'), ('the', 'AT'), ('beatniks', 'NN'), ('.', '.')]"
7429,"[('``', '``'), ('Over', 'IN'), ('this', 'DT'), ('way', 'NN'), ('!', '.'), ('!', '.')]"
7432,"[('One', 'PN'), ('even', 'RB'), ('gave', 'VB'), ('my', 'PP'), ('little', 'JJ'), ('dog', 'NN'), ('a', 'AT'), ('biscuit', 'NN'), ('.', '.')]"
7434,"[('Drying', 'VB'), ('room', 'NN'), ('--', '--'), ('facilities', 'NN'), ('for', 'IN'), ('drip-', 'NN'), ('or', 'CC'), ('line-drying', 'NN'), ('.', '.')]"
7436,"[('A', 'AT'), ('skimming', 'NN'), ('device', 'NN'), ('at', 'IN'), ('the', 'AT'), ('effluent', 'NN'), ('weir', 'NN'), ('prevented', 'VB'), ('loss', 'NN'), ('of', 'IN'), ('most', 'AP'), ('of', 'IN'), ('these', 'DT'), ('light', 'NN'), ('solids', 'NN'), ('.', '.')]"
7438,"[('Here', 'RB'), ('an', 'AT'), ('important', 'JJ'), ('caveat', 'NN'), ('is', 'BE'), ('in', 'IN'), ('order', 'NN'), ('.', '.')]"
7443,"[('There', 'EX'), ('would', 'MD'), ('still', 'RB'), ('be', 'BE'), ('plenty', 'NN'), ('of', 'IN'), ('moments', 'NN'), ('of', 'IN'), ('regret', 'NN'), ('and', 'CC'), ('sadness', 'NN'), ('and', 'CC'), ('guilty', 'JJ'), ('relief', 'NN'), ('.', '.')]"
7446,"[('Far', 'RB'), ('from', 'IN'), ('it', 'PP'), (';', '.'), (';', '.')]"
7447,"[('It', 'PP'), ('is', 'BE'), ('felt', 'VB'), ('that', 'CS'), ('fiber-coupled', 'JJ'), ('double-', 'NN'), ('(', '('), ('and', 'CC'), ('multi-', 'CD'), (')', ')'), ('stage', 'NN'), ('image', 'NN'), ('intensifiers', 'NN'), ('will', 'MD'), ('gain', 'VB'), ('considerable', 'JJ'), ('importance', 'NN'), ('in', 'IN'), ('the', 'AT'), ('future', 'NN'), ('.', '.')]"
7449,"[('Even', 'RB'), ('before', 'IN'), ('the', 'AT'), ('century', 'NN'), ('was', 'BE'), ('out', 'IN'), ('the', 'AT'), ('tide', 'NN'), ('of', 'IN'), ('reaction', 'NN'), ('had', 'HV'), ('set', 'VB'), ('in', 'IN'), ('.', '.')]"
7453,"[('As', 'CS'), ('if', 'CS'), ('it', 'PP'), ('were', 'BE'), ('perverse', 'JJ'), ('to', 'TO'), ('do', 'DO'), ('so', 'RB'), ('!', '.'), ('!', '.')]"
7457,"[('The', 'AT'), ('two', 'CD'), ('men', 'NN'), ('in', 'IN'), ('overalls', 'NN'), ('stood', 'VB'), ('just', 'RB'), ('behind', 'IN'), ('the', 'AT'), ('blonde-headed', 'JJ'), ('man', 'NN'), ('.', '.')]"
7458,"[('She', 'PP'), ('ate', 'VB'), ('.', '.')]"
7459,"[('1', 'CD'), ('.', '.')]"
7461,"[('``', '``'), ('And', 'CC'), ('besides', 'RB'), (',', ','), ('Thorstein', 'AT'), ('Veblen', 'NN'), ('was', 'BE'), ('one', 'CD'), ('of', 'IN'), ('the', 'AT'), ('Chicago', 'NP'), ('professors', 'NN'), (""''"", ""''""), ('.', '.')]"
7462,"[('Humor', 'NN'), ('found', 'VB'), ('many', 'AP'), ('modes', 'NN'), ('of', 'IN'), ('expression', 'NN'), ('.', '.')]"
7464,"[('But', 'CC'), ('it', 'PP'), ('has', 'HV'), ('been', 'BE'), ('during', 'IN'), ('the', 'AT'), ('last', 'AP'), ('two', 'CD'), ('centuries', 'NN'), (',', ','), ('during', 'IN'), ('the', 'AT'), ('scientific', 'JJ'), ('revolution', 'NN'), (',', ','), ('that', 'CS'), ('our', 'PP'), ('independence', 'NN'), ('from', 'IN'), ('the', 'AT'), ('physical', 'JJ'), ('environment', 'NN'), ('has', 'HV'), ('made', 'VB'), ('the', 'AT'), ('most', 'QL'), ('rapid', 'JJ'), ('strides', 'NN'), ('.', '.')]"
7468,"[('There', 'EX'), ('is', 'BE'), ('no', 'AT'), ('selectivity', 'NN'), (';', '.'), (';', '.')]"
7470,"[('He', 'PP'), ('was', 'BE'), ('drinking', 'VB'), ('another', 'DT'), ('glass', 'NN'), ('of', 'IN'), ('water', 'NN'), ('.', '.')]"
7473,"[('It', 'PP'), ('would', 'MD'), ('be', 'BE'), ('criminal', 'JJ'), ('folly', 'NN'), ('if', 'CS'), ('the', 'AT'), ('Communists', 'NN'), ('tried', 'VB'), ('to', 'TO'), ('prevent', 'VB'), ('us', 'PP'), ('.', '.')]"
7475,"[('Dickens', 'NP'), ('was', 'BE'), ('not', '*'), ('for', 'IN'), ('nothing', 'PN'), ('the', 'AT'), ('most', 'QL'), ('theatrical', 'JJ'), ('of', 'IN'), ('the', 'AT'), ('great', 'JJ'), ('Victorian', 'JJ'), ('writers', 'NN'), ('.', '.')]"
7476,"[('Also', 'RB'), (',', ','), (""it's"", 'PP'), ('far', 'RB'), ('too', 'QL'), ('early', 'JJ'), ('in', 'IN'), ('the', 'AT'), ('day', 'NN'), ('for', 'IN'), ('corny', 'AT'), ('lines', 'NN'), ('like', 'CS'), ('the', 'AT'), ('bigger', 'JJ'), ('they', 'PP'), ('come', 'VB'), (""You've"", 'PP'), ('had', 'HV'), ('your', 'PP'), ('gassy', 'JJ'), ('lecture', 'NN'), (',', ','), (""let's"", 'VB'), ('get', 'VB'), ('to', 'IN'), ('work', 'NN'), ('.', '.')]"
7477,"[('But', 'CC'), ('the', 'AT'), ('most', 'QL'), ('fundamental', 'JJ'), ('objection', 'NN'), ('he', 'PP'), ('has', 'HV'), ('to', 'IN'), ('poets', 'NN'), ('appears', 'VB'), ('in', 'IN'), ('the', 'AT'), ('Tenth', 'OD'), ('Book', 'NN'), (',', ','), ('and', 'CC'), ('it', 'PP'), ('is', 'BE'), ('derived', 'VB'), ('from', 'IN'), ('his', 'PP'), ('doctrine', 'NN'), ('of', 'IN'), ('ideal', 'JJ'), ('forms', 'NN'), ('.', '.')]"
7480,"[('We', 'PP'), ('were', 'BE'), ('coming', 'VB'), ('to', 'IN'), ('an', 'AT'), ('intersection', 'NN'), (',', ','), ('turning', 'VB'), ('right', 'NN'), (',', ','), ('chuffing', 'VB'), ('to', 'IN'), ('a', 'AT'), ('stop', 'NN'), ('.', '.')]"
7483,"[('Rapping', 'NN'), ('the', 'AT'), ('stick', 'NN'), ('against', 'IN'), ('the', 'AT'), ('desk', 'NN'), ('.', '.')]"
7484,"[('``', '``'), ('I', 'PP'), ('never', 'RB'), ('saw', 'VB'), ('that', 'DT'), (""''"", ""''""), (',', ','), ('said', 'VB'), ('Mercer', 'NP'), (',', ','), ('``', '``'), ('but', 'CC'), ('I', 'PP'), (""''"", ""''""), ('--', '--')]"
7486,"[('``', '``'), ('Speaking', 'VB'), ('of', 'IN'), ('nonism', 'NN'), (':', 'IN'), ('the', 'AT'), ('other', 'AP'), ('day', 'NN'), (',', ','), ('in', 'IN'), ('a', 'AT'), ('story', 'NN'), ('about', 'IN'), ('a', 'AT'), ('sit-down', 'JJ'), ('demonstration', 'NN'), (',', ','), ('the', 'AT'), ('Paris', 'NP'), ('Herald', 'NN'), ('Tribune', 'NN'), ('wrote', 'VB'), (',', ','), (""'"", ""'""), ('The', 'AT'), ('non-violence', 'NN'), ('became', 'VB'), ('noisier', '.'), ('.', '.')]"
7490,"[('The', 'AT'), ('most', 'QL'), ('positive', 'JJ'), ('element', 'NN'), ('to', 'TO'), ('emerge', 'VB'), ('from', 'IN'), ('the', 'AT'), ('Oslo', 'NP'), ('meeting', 'NN'), ('of', 'IN'), ('North', 'JJ'), ('Atlantic', 'JJ'), ('Treaty', 'NN'), ('Organization', 'NN'), ('Foreign', 'JJ'), ('Ministers', 'NN'), ('has', 'HV'), ('been', 'BE'), ('the', 'AT'), ('freer', 'JJ'), (',', ','), ('franker', 'NP'), (',', ','), ('and', 'CC'), ('wider', 'JJ'), ('discussions', 'NN'), (',', ','), ('animated', 'VB'), ('by', 'IN'), ('much', 'AP'), ('better', 'JJ'), ('mutual', 'JJ'), ('understanding', 'NN'), ('than', 'IN'), ('in', 'IN'), ('past', 'NN'), ('meetings', 'NN'), ('.', '.')]"
7493,"[('The', 'AT'), ('Hetman', 'NP'), ('did', 'DO'), ('have', 'HV'), ('friends', 'NN'), (',', ','), ('but', 'CC'), ('they', 'PP'), ('were', 'BE'), ('mostly', 'RB'), ('outside', 'IN'), ('the', 'AT'), ('newspaper', 'NN'), ('profession', 'NN'), ('.', '.')]"
7495,"[('He', 'PP'), ('thought', 'VB'), ('the', 'AT'), ('fender', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Plymouth', 'NP'), ('brushed', 'VB'), ('his', 'PP'), ('jacket', 'NN'), ('as', 'CS'), ('it', 'PP'), ('went', 'VB'), ('by', 'IN'), ('.', '.')]"
7498,"[('The', 'AT'), ('clearly', 'QL'), ('identifiable', 'JJ'), ('enemy', 'NN'), ('continued', 'VB'), ('on', 'IN'), ('as', 'CS'), ('if', 'CS'), ('no', 'AT'), ('one', 'CD'), ('else', 'RB'), ('were', 'BE'), ('around', 'RB'), ('.', '.')]"
7500,"[('and', 'CC'), ('in', 'IN'), ('mechanics', 'NN'), ('the', 'AT'), ('whole', 'NN'), ('is', 'BE'), ('no', 'AT'), ('more', 'AP'), ('than', 'IN'), ('the', 'AT'), ('sum', 'NN'), ('of', 'IN'), ('the', 'AT'), ('parts', 'NN'), ('.', '.')]"
7501,"[('Pp.', 'NN'), ('62-63', '.'), ('.', '.')]"
7503,"[('You', 'PP'), ('may', 'MD'), ('change', 'VB'), ('the', 'AT'), ('dimensions', 'NN'), ('to', 'IN'), ('suit', 'NN'), ('a', 'AT'), ('frame', 'NN'), ('for', 'IN'), ('more', 'AP'), ('or', 'CC'), ('fewer', 'AP'), ('levers', 'NN'), ('and', 'CC'), ('locks', 'NN'), ('as', 'CS'), ('you', 'PP'), ('wish', 'VB'), ('.', '.')]"
7504,"[('One', 'CD'), ('by', 'IN'), ('one', 'CD'), ('he', 'PP'), ('tossed', 'VB'), ('the', 'AT'), ('objects', 'NN'), ('aside', 'RB'), ('.', '.')]"
7505,"[('And', 'CC'), ('so', 'RB'), (',', ','), ('still', 'RB'), ('wondering', 'VB'), ('and', 'CC'), ('a', 'AT'), ('little', 'JJ'), ('perplexed', 'VB'), (',', ','), ('he', 'PP'), ('grinned', 'VB'), ('at', 'IN'), ('the', 'AT'), ('girl', 'NN'), ('and', 'CC'), ('spoke', 'VB'), ('lightly', 'RB'), ('to', 'TO'), ('make', 'VB'), ('sure', 'JJ'), ('that', 'CS'), ('she', 'PP'), ('would', 'MD'), ('know', 'VB'), ('he', 'PP'), ('was', 'BE'), ('kidding', 'VB'), ('.', '.')]"
7510,"[('I', 'PP'), ('engaged', 'VB'), ('more', 'RB'), ('and', 'CC'), ('more', 'RB'), ('in', 'IN'), ('religious', 'JJ'), ('activities', 'NN'), ('.', '.')]"
7520,"[('In', 'IN'), ('addition', 'NN'), ('to', 'IN'), ('the', 'AT'), ('method', 'NN'), ('described', 'VB'), ('in', 'IN'), ('the', 'AT'), ('section', 'NN'), ('above', 'RB'), (',', ','), ('chlorine', 'NN'), ('and', 'CC'), ('radiochlorine', 'NN'), ('were', 'BE'), ('prepared', 'VB'), ('by', 'IN'), ('the', 'AT'), ('electrolysis', 'NN'), ('of', 'IN'), ('a', 'AT'), ('Af', 'NN'), ('eutectic', 'NN'), ('on', 'IN'), ('the', 'AT'), ('vacuum', 'NN'), ('line', 'NN'), (',', ','), ('and', 'CC'), ('by', 'IN'), ('exchange', 'NN'), ('of', 'IN'), ('Af', 'NN'), ('with', 'IN'), ('molten', 'AT'), ('Af', 'NN'), ('.', '.')]"
7526,"[('Her', 'PP'), ('day', 'NN'), ('starts', 'VB'), ('early', 'RB'), (',', ','), ('but', 'CC'), ('no', 'AT'), ('matter', 'NN'), ('how', 'WR'), ('many', 'AP'), ('pressing', 'JJ'), ('letters', 'NN'), ('there', 'EX'), ('are', 'BE'), ('to', 'TO'), ('be', 'BE'), ('written', 'VB'), ('(', '('), ('and', 'CC'), ('during', 'IN'), ('May', 'NP'), (',', ','), ('which', 'WD'), ('is', 'BE'), ('National', 'JJ'), ('Salvation', 'NN'), ('Army', 'NN'), ('Week', 'NN'), (',', ','), ('there', 'EX'), ('are', 'BE'), ('plenty', 'NN'), (')', ')'), (',', ','), ('schedules', 'NN'), ('to', 'TO'), ('be', 'BE'), ('made', 'VB'), ('or', 'CC'), ('problems', 'NN'), ('to', 'TO'), ('be', 'BE'), ('solved', 'VB'), (',', ','), ('Mrs.', 'NP'), (""Marr's"", 'NP'), ('office', 'NN'), ('is', 'BE'), ('always', 'RB'), ('open', 'JJ'), ('and', 'CC'), ('the', 'AT'), ('welcome', 'JJ'), ('mat', 'NN'), ('is', 'BE'), ('out', 'RP'), ('.', '.')]"
7530,"[('It', 'PP'), ('is', 'BE'), ('not', '*'), ('something', 'PN'), ('that', 'WP'), ('can', 'MD'), ('be', 'BE'), ('expected', 'VB'), ('to', 'TO'), ('happen', 'VB'), ('now', 'RB'), ('.', '.')]"
7531,"[('It', 'PP'), ('appears', 'VB'), ('possible', 'JJ'), ('to', 'TO'), ('set', 'VB'), ('a', 'AT'), ('lower', 'JJ'), ('limit', 'NN'), ('of', 'IN'), ('about', 'IN'), ('Af', 'NN'), ('for', 'IN'), ('the', 'AT'), ('activation', 'NN'), ('energy', 'NN'), ('of', 'IN'), ('the', 'AT'), ('abstraction', 'NN'), ('of', 'IN'), ('a', 'AT'), ('chlorine', 'NN'), ('atom', 'NN'), ('from', 'IN'), ('a', 'AT'), ('carbon', 'NN'), ('tetrachloride', 'NN'), ('molecule', 'NN'), ('by', 'IN'), ('a', 'AT'), ('chlorine', 'NN'), ('atom', 'NN'), ('to', 'IN'), ('form', 'NN'), ('Af', 'NN'), ('radical', 'NN'), ('.', '.')]"
7532,"[('Mileage', 'NN'), ('allowances', 'NN'), ('.', '.')]"
7535,"[('(', '('), ('Downbeat', 'NP'), ('did', 'DO'), ('not', '*'), ('mention', 'VB'), ('the', 'AT'), ('Los', 'NP'), ('Angeles', 'NP'), ('appearance', 'NN'), ('of', 'IN'), ('Patchen', 'NP'), ('and', 'CC'), ('the', 'AT'), ('Sextet', 'NN'), (',', ','), ('although', 'CS'), ('the', 'AT'), ('engagement', 'NN'), ('lasted', 'VB'), ('over', 'IN'), ('two', 'CD'), ('months', 'NN'), ('.', '.')]"
7541,"[('Many', 'AP'), ('of', 'IN'), ('the', 'AT'), ('post-World', 'JJ'), ('War', 'NN'), ('2', 'CD'), (',', ','), ('abstract', 'JJ'), ('expressionists', 'NN'), (',', ','), ('apostles', 'VB'), ('of', 'IN'), ('the', 'AT'), ('discipline', 'NN'), ('of', 'IN'), ('spontaneity', 'NN'), ('and', 'CC'), ('hazard', 'NN'), (',', ','), ('look', 'VB'), ('alike', 'RB'), (',', ','), ('and', 'CC'), ('do', 'DO'), ('look', 'VB'), ('like', 'CS'), ('accidents', 'NN'), ('.', '.')]"
7544,"[('In', 'IN'), ('the', 'AT'), ('majority', 'NN'), ('of', 'IN'), ('countries', 'NN'), (',', ','), ('however', 'RB'), (',', ','), ('the', 'AT'), ('rates', 'NN'), ('range', 'NN'), ('from', 'IN'), ('$3.00', 'NN'), ('to', 'TO'), ('$3.50', 'VB'), ('a', 'AT'), ('day', 'NN'), ('for', 'IN'), ('the', 'AT'), ('smaller', 'JJ'), ('sedans', 'NN'), ('and', 'CC'), ('graduate', 'VB'), ('up', 'RP'), ('to', 'IN'), ('$7.00', 'NN'), ('and', 'CC'), ('$8.00', 'NN'), ('a', 'AT'), ('day', 'NN'), ('for', 'IN'), ('the', 'AT'), ('larger', 'JJ'), (',', ','), ('luxury', 'NN'), ('European', 'JJ'), ('models', 'NN'), (',', ','), ('with', 'IN'), ('the', 'AT'), ('rate', 'NN'), ('per', 'IN'), ('kilometer', 'NN'), ('driven', 'VB'), ('starting', 'VB'), ('at', 'IN'), ('$.03', 'NN'), ('and', 'CC'), ('going', 'VB'), ('up', 'RP'), ('as', 'CS'), ('high', 'JJ'), ('as', 'CS'), ('$.12', 'PP'), ('.', '.')]"
7546,"[('He', 'PP'), ('always', 'RB'), ('looked', 'VB'), ('impertinent', ','), ('and', 'CC'), ('he', 'PP'), ('could', 'MD'), ('look', 'VB'), ('dangerous', 'JJ'), ('.', '.')]"
7549,"[(""Respondents'"", 'NN'), ('practices', 'NN'), ('in', 'IN'), ('participating', 'VB'), ('in', 'IN'), ('advertised', 'VB'), ('bidding', 'NN'), ('for', 'IN'), ('defense', 'NN'), ('business', 'NN'), ('(', '('), ('Part', 'NN'), ('C', 'NN'), ('of', 'IN'), ('the', 'AT'), ('questionnaire', 'NN'), (')', ')'), ('4', 'CD'), ('.', '.')]"
7550,"[('and', 'CC'), ('almost', 'RB'), ('the', 'AT'), ('only', 'AP'), ('``', '``'), ('cure', 'NN'), (""''"", ""''""), ('is', 'BE'), ('early', 'JJ'), ('detection', 'NN'), ('and', 'CC'), ('removal', 'NN'), ('.', '.')]"
